"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"3402" "YPK2" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3403" "YPK9" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3404" "YPP1" "GO:0005886" "GO:0005840" "GO:0005829" "GO:0030479" "GO:0005768" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA
"3405" "YPQ1" "GO:0005737" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3406" "YPQ2" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3407" "YPR1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3408" "YPS7" "GO:0005783" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3409" "YPT1" "GO:0005739" "GO:0031410" "GO:0000139" "GO:0005789" "GO:0005795" "GO:0005802" "GO:0000407" NA NA NA NA NA NA NA NA NA NA NA NA
"3410" "YPT11" "GO:0005935" "GO:0000131" "GO:0005934" "GO:0005783" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3411" "YPT31" "GO:0005794" "GO:0005768" "GO:0005741" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3412" "YPT32" "GO:0005794" "GO:0005768" "GO:0005741" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3413" "YPT6" "GO:0005794" "GO:0005801" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3414" "YPT7" "GO:0005741" "GO:0000324" "GO:0030906" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3415" "YRB1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3416" "YRB2" "GO:0016021" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3417" "YRB30" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3418" "YRM1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3419" "YRO2" "GO:0005739" "GO:0016021" "GO:0005933" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3420" "YRR1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3421" "YSA1" "GO:0005739" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3422" "YSC83" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3423" "YSH1" "GO:0005847" "GO:0005849" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3424" "YSP2" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3425" "YSP3" "GO:0005619" "GO:0005575" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3426" "YSR3" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3427" "YSW1" "GO:0031105" "GO:0005628" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3428" "YTA12" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3429" "YTA6" "GO:0005737" "GO:0005938" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3430" "YTA7" "GO:0005829" "GO:0005634" "GO:0042406" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3431" "YTH1" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3432" "YTM1" "GO:0030687" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3433" "YTP1" "GO:0016020" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3434" "YVC1" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3435" "YVH1" "GO:0030687" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3436" "ZDS1" "GO:0005737" "GO:0005934" "GO:0000131" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3437" "ZDS2" "GO:0005935" "GO:0005634" "GO:0005934" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3438" "ZEO1" "GO:0005739" "GO:0019897" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3439" "ZIM17" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3440" "ZIP1" "GO:0000795" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3441" "ZIP2" "GO:0005739" "GO:0000795" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3442" "ZPR1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3443" "ZPS1" "GO:0000324" "GO:0009277" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3444" "ZRC1" "GO:0016021" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3445" "ZRG17" "GO:0016021" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3446" "ZRG8" "GO:0005737" "GO:0005739" "GO:0043332" "GO:0005933" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3447" "ZRT1" "GO:0005887" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3448" "ZRT2" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3449" "ZRT3" "GO:0016021" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3450" "ZTA1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3451" "ZUO1" "GO:0005737" "GO:0005844" "GO:0005739" "GO:0005840" "GO:0005730" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3452" "YAR009C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3453" "YBL005W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3454" "YBL028C" "GO:0030687" "GO:0005634" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3455" "YBL029W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3456" "YBL100W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3457" "YBR012W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3458" "YBR016W" "GO:0070250" "GO:0033101" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3459" "YBR056W" "GO:0005758" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3460" "YBR071W" "GO:0005737" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3461" "YBR085C-A" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3462" "YBR090C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3463" "YBR137W" "GO:0005737" "GO:0072380" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3464" "YBR197C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3465" "YBR238C" "GO:0005739" "GO:0000932" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3466" "YBR241C" "GO:0016021" "GO:0016020" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3467" "YBR242W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3468" "YBR287W" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3469" "YCL019W" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3470" "YCR016W" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3471" "YCR023C" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3472" "YCR043C" "GO:0043332" "GO:0005794" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3473" "YCR051W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3474" "YCR061W" "GO:0016021" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3475" "YCR090C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3476" "YCR101C" "GO:0016020" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3477" "YDL085C-A" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3478" "YDL086W" "GO:0005737" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3479" "YDL119C" "GO:0005739" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3480" "YDL124W" "GO:0005634" "GO:0005886" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3481" "YDL129W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3482" "YDL144C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3483" "YDL180W" "GO:0000324" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3484" "YDL199C" "GO:0016021" "GO:0016020" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3485" "YDL218W" "GO:0016021" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3486" "YDR018C" "GO:0005634" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3487" "YDR034C-D" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3488" "YDR089W" "GO:0016020" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3489" "YDR098C-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3490" "YDR115W" "GO:0005762" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3491" "YDR132C" "GO:0005634" "GO:0005737" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3492" "YDR161W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3493" "YDR170W-A" "GO:0000943" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3494" "YDR186C" "GO:0005840" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3495" "YDR210C-D" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3496" "YDR210W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3497" "YDR239C" "GO:0005840" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3498" "YDR261C-D" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3499" "YDR261W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3500" "YDR316W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3501" "YDR365W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3502" "YDR381C-A" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3503" "YDR387C" "GO:0016021" "GO:0016020" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3504" "YDR391C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3505" "YDR514C" "GO:0005739" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3506" "YEL025C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3507" "YEL043W" "GO:0005840" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3508" "YER034W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3509" "YER079W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3510" "YER134C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3511" "YER138C" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3512" "YER152C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3513" "YER156C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3514" "YER160C" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3515" "YFL002W-A" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3516" "YFL040W" "GO:0005628" "GO:0016021" "GO:0016020" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3517" "YFR016C" "GO:0005933" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3518" "YFR045W" "GO:0016021" "GO:0005743" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3519" "YGL082W" "GO:0005886" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3520" "YGL101W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3521" "YGL114W" "GO:0016021" "GO:0016020" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3522" "YGR012W" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3523" "YGR017W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3524" "YGR027W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3525" "YGR038C-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3526" "YGR042W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3527" "YGR054W" "GO:0022626" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3528" "YGR109W-A" "GO:0000932" "GO:0000943" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3529" "YGR109W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3530" "YGR111W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3531" "YGR122W" "GO:0005737" "GO:0005886" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3532" "YGR125W" "GO:0000324" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3533" "YGR126W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3534" "YGR130C" "GO:0045121" "GO:0032126" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3535" "YGR161C-D" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3536" "YGR161W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3537" "YGR250C" "GO:0005737" "GO:0010494" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3538" "YGR266W" "GO:0005886" "GO:0005739" "GO:0005628" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3539" "YGR283C" "GO:0005840" "GO:0005730" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3540" "YHL008C" "GO:0016021" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3541" "YHL009W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3542" "YHL017W" "GO:0030136" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3543" "YHR080C" "GO:0005739" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3544" "YHR097C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3545" "YHR112C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3546" "YHR140W" "GO:0016021" "GO:0005737" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3547" "YHR182W" "GO:0005737" "GO:0005934" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3548" "YHR202W" "GO:0005829" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3549" "YHR214C-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3550" "YIL067C" "GO:0016021" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3551" "YIL082W-A" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3552" "YIL089W" "GO:0000328" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3553" "YIL092W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3554" "YIL166C" "GO:0016020" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3555" "YIR035C" "GO:0005737" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3556" "YJL043W" "GO:0005737" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3557" "YJL055W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3558" "YJL070C" "GO:0005737" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3559" "YJL113W" "GO:0005739" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3560" "YJL171C" "GO:0005886" "GO:0005739" "GO:0009277" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3561" "YJR015W" "GO:0005737" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3562" "YJR027W" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3563" "YJR029W" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3564" "YJR056C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3565" "YJR085C" "GO:0016021" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3566" "YJR096W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3567" "YJR098C" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3568" "YJR124C" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3569" "YKL069W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3570" "YKL071W" "GO:0016021" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3571" "YKL222C" "GO:0072686" "GO:0005840" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3572" "YKR018C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3573" "YKR023W" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3574" "YKR041W" "GO:0005634" "GO:0072686" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3575" "YKR075C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3576" "YKR104W" "GO:0016020" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3577" "YLL032C" "GO:0005840" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3578" "YLR001C" "GO:0005739" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3579" "YLR035C-A" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3580" "YLR050C" "GO:0016021" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3581" "YLR118C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3582" "YLR126C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3583" "YLR157C-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3584" "YLR179C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3585" "YLR194C" "GO:0009277" "GO:0046658" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3586" "YLR227W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3587" "YLR271W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3588" "YLR297W" "GO:0000324" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3589" "YLR410W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3590" "YLR419W" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3591" "YML018C" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3592" "YML039W" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3593" "YML045W" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3594" "YML053C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3595" "YML079W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3596" "YML082W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3597" "YML108W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3598" "YMR010W" "GO:0005737" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3599" "YMR018W" "GO:0005575" "GO:0005829" "GO:0005778" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3600" "YMR027W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3601" "YMR045C" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3602" "YMR050C" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3603" "YMR074C" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3604" "YMR099C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3605" "YMR111C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3606" "YMR114C" "GO:0005634" "GO:0005737" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3607" "YMR122W-A" "GO:0005737" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3608" "YMR166C" "GO:0016021" "GO:0005743" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3609" "YMR178W" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3610" "YMR221C" "GO:0005739" "GO:0016021" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3611" "YMR226C" "GO:0005634" "GO:0005737" "GO:0005840" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3612" "YMR253C" "GO:0005737" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3613" "YMR295C" "GO:0005840" "GO:0005933" "GO:0043332" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3614" "YMR315W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3615" "YNL010W" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3616" "YNL035C" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3617" "YNL054W-B" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3618" "YNL108C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3619" "YNL115C" "GO:0016021" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3620" "YNL134C" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3621" "YNL162W-A" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3622" "YNL181W" "GO:0005635" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3623" "YNL194C" "GO:0016021" "GO:0005886" "GO:0005783" "GO:0005737" "GO:0005938" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
