	rules	support	confidence	lift
320	{GO:0001089,GO:0003682,GO:1990269} => {GO:0001076}	0.00132450331125828	1	125.833333333333
324	{GO:0000993,GO:0001089,GO:0003682} => {GO:0001076}	0.00132450331125828	1	125.833333333333
360	{GO:0000993,GO:0003682,GO:1990269} => {GO:0001076}	0.00132450331125828	1	125.833333333333
373	{GO:0000993,GO:0001089,GO:0003682,GO:1990269} => {GO:0001076}	0.00132450331125828	1	125.833333333333
23	{GO:0005047} => {GO:0005525}	0.00132450331125828	1	116.153846153846
32	{GO:0017112} => {GO:1901981}	0.00132450331125828	1	116.153846153846
49	{GO:0003825} => {GO:0030234}	0.00132450331125828	1	116.153846153846
50	{GO:0004805} => {GO:0030234}	0.00132450331125828	1	116.153846153846
119	{GO:0001786,GO:0017112} => {GO:1901981}	0.00132450331125828	1	116.153846153846
130	{GO:0003825,GO:0004805} => {GO:0030234}	0.00132450331125828	1	116.153846153846
206	{GO:0000991,GO:0001129} => {GO:0001135}	0.00132450331125828	1	116.153846153846
238	{GO:0008142,GO:0070300} => {GO:1901981}	0.00132450331125828	1	116.153846153846
240	{GO:0008289,GO:0070300} => {GO:1901981}	0.00132450331125828	1	116.153846153846
258	{GO:0005543,GO:0017056} => {GO:0005487}	0.00132450331125828	1	116.153846153846
259	{GO:0003697,GO:0005543} => {GO:0005487}	0.00132450331125828	1	116.153846153846
272	{GO:0017025,GO:0032947} => {GO:0001075}	0.00132450331125828	1	116.153846153846
274	{GO:0003682,GO:0017025} => {GO:0001075}	0.00132450331125828	1	116.153846153846
279	{GO:0005198,GO:0005525} => {GO:1901981}	0.00198675496688742	1	116.153846153846
281	{GO:0005198,GO:1901981} => {GO:0005525}	0.00198675496688742	1	116.153846153846
285	{GO:0001102,GO:0032947} => {GO:0001075}	0.00132450331125828	1	116.153846153846
287	{GO:0001102,GO:0003682} => {GO:0001075}	0.00264900662251656	1	116.153846153846
290	{GO:0003682,GO:0032947} => {GO:0001075}	0.00397350993377483	1	116.153846153846
356	{GO:0008142,GO:0008289,GO:0070300} => {GO:1901981}	0.00132450331125828	1	116.153846153846
365	{GO:0003682,GO:0017025,GO:0032947} => {GO:0001075}	0.00132450331125828	1	116.153846153846
367	{GO:0001102,GO:0003682,GO:0032947} => {GO:0001075}	0.00132450331125828	1	116.153846153846
101	{GO:0000384} => {GO:0000386}	0.00463576158940397	0.875	110.104166666667
39	{GO:0004362} => {GO:0042803}	0.00132450331125828	1	107.857142857143
271	{GO:0001075,GO:0017025} => {GO:0032947}	0.00132450331125828	1	107.857142857143
276	{GO:0003682,GO:0017025} => {GO:0032947}	0.00132450331125828	1	107.857142857143
280	{GO:0005525,GO:1901981} => {GO:0005198}	0.00198675496688742	1	107.857142857143
283	{GO:0003924,GO:0005198} => {GO:0032947}	0.00132450331125828	1	107.857142857143
284	{GO:0003924,GO:0032947} => {GO:0005198}	0.00132450331125828	1	107.857142857143
364	{GO:0001075,GO:0003682,GO:0017025} => {GO:0032947}	0.00132450331125828	1	107.857142857143
106	{GO:0017056} => {GO:0005487}	0.00596026490066225	0.818181818181818	95.034965034965
8	{GO:0003896} => {GO:0003697}	0.00132450331125828	1	94.375
22	{GO:0001099} => {GO:0003697}	0.00132450331125828	1	94.375
80	{GO:0003968} => {GO:0003697}	0.00132450331125828	1	94.375
160	{GO:0003727,GO:0003968} => {GO:0003697}	0.00132450331125828	1	94.375
163	{GO:0003968,GO:0031369} => {GO:0003697}	0.00132450331125828	1	94.375
172	{GO:0003727,GO:0031369} => {GO:0003697}	0.00132450331125828	1	94.375
252	{GO:0003684,GO:0004842} => {GO:0008094}	0.00132450331125828	1	94.375
264	{GO:0016887,GO:0043566} => {GO:0005524}	0.00132450331125828	1	94.375
269	{GO:0003677,GO:0003714} => {GO:0031491}	0.00198675496688742	1	94.375
308	{GO:0003727,GO:0003968,GO:0031369} => {GO:0003697}	0.00132450331125828	1	94.375
13	{GO:0017057} => {GO:0003674}	0.00132450331125828	1	83.8888888888889
18	{GO:0004619} => {GO:0003674}	0.00132450331125828	1	83.8888888888889
19	{GO:0003876} => {GO:0003674}	0.00132450331125828	1	83.8888888888889
76	{GO:0001664} => {GO:0003924}	0.00132450331125828	1	53.9285714285714
152	{GO:0001664,GO:0031683} => {GO:0003924}	0.00132450331125828	1	53.9285714285714
155	{GO:0001664,GO:0004871} => {GO:0003924}	0.00132450331125828	1	53.9285714285714
168	{GO:0004871,GO:0031683} => {GO:0003924}	0.00132450331125828	1	53.9285714285714
282	{GO:0005198,GO:0032947} => {GO:0003924}	0.00132450331125828	1	53.9285714285714
304	{GO:0001664,GO:0004871,GO:0031683} => {GO:0003924}	0.00132450331125828	1	53.9285714285714
99	{GO:0061630} => {GO:0004842}	0.00264900662251656	1	47.1875
212	{GO:0003688,GO:0061630} => {GO:0004842}	0.00132450331125828	1	47.1875
251	{GO:0003684,GO:0008094} => {GO:0004842}	0.00132450331125828	1	47.1875
9	{GO:0004175} => {GO:0030674}	0.00132450331125828	1	44.4117647058824
96	{GO:0019153} => {GO:0005515}	0.00198675496688742	1	37.75
146	{GO:0008237,GO:0016887} => {GO:0005515}	0.00132450331125828	1	37.75
200	{GO:0015035,GO:0019153} => {GO:0005515}	0.00132450331125828	1	37.75
202	{GO:0003756,GO:0019153} => {GO:0005515}	0.00198675496688742	1	37.75
204	{GO:0019153,GO:0051082} => {GO:0005515}	0.00132450331125828	1	37.75
211	{GO:0015035,GO:0051082} => {GO:0005515}	0.00132450331125828	1	37.75
250	{GO:0003756,GO:0051082} => {GO:0005515}	0.00198675496688742	1	37.75
277	{GO:0005525,GO:0031369} => {GO:0005515}	0.00132450331125828	1	37.75
330	{GO:0003756,GO:0015035,GO:0019153} => {GO:0005515}	0.00132450331125828	1	37.75
332	{GO:0003756,GO:0019153,GO:0051082} => {GO:0005515}	0.00132450331125828	1	37.75
334	{GO:0003756,GO:0015035,GO:0051082} => {GO:0005515}	0.00132450331125828	1	37.75
294	{GO:0004540,GO:0008233} => {GO:0034061}	0.0304635761589404	1	32.8260869565217
297	{GO:0003723,GO:0008233} => {GO:0034061}	0.0304635761589404	1	32.8260869565217
371	{GO:0003723,GO:0004540,GO:0008233} => {GO:0034061}	0.0304635761589404	1	32.8260869565217
111	{GO:0008233} => {GO:0034061}	0.0304635761589404	0.958333333333333	31.4583333333333
70	{GO:0008242} => {GO:0008233}	0.00132450331125828	1	31.4583333333333
71	{GO:0003840} => {GO:0008233}	0.00132450331125828	1	31.4583333333333
